x,y
170.42613649043255,-309.08351484920587
171.0388084211649,-309.8990104686423
171.65149312723312,-310.7144964899494
172.2641869250508,-311.5299756805096
172.87640854933503,-312.3458086543857
173.477356075982,-313.16996351219973
174.06504262341548,-314.0036354521962
174.64319950059507,-314.8439489151218
175.21452852759583,-315.68892177704487
175.78097546076717,-316.537176363473
176.34393647544954,-317.3877490344826
176.90441090975946,-318.2399625571789
177.4631128318229,-319.09333931972907
178.02055186308255,-319.9475416336214
178.57709140938076,-320.8023303010131
179.13299045893996,-321.65753566380624
179.6884335079033,-322.5130372722797
180.24355194756768,-323.3687495540924
180.79843933038532,-324.22461168552337
181.35316225715312,-325.0805804187983
181.90776813655123,-325.93662499559684
182.46229071315366,-326.79272353638
183.01675400440882,-327.6488604754462
183.57117510390256,-328.5050247379269
184.12556617708643,-329.3612084436553
184.6799358819024,-330.2174059853469
185.23429037997485,-331.0736133729013
185.78863405633092,-331.929827766937
186.34297003160475,-332.7860471468619
186.897300526625,-333.64227007477376
187.45162712187363,-334.49849552743586
188.00595094209703,-335.35472277666065
188.5602727877244,-336.21095130424027
189.1145932283792,-337.0671807413888
189.66891266944117,-337.92341082567333
190.22323139938922,-338.77964137031944
190.77754962356997,-339.63587224248744
191.33186748802666,-340.4921033475004
191.88618509674856,-341.34833461807017
192.4405025237764,-342.20456600636965
192.99481982168533,-343.0607974781825
193.54913702803148,-343.9170290093769
194.103454169406,-344.7732605825699
194.65777126481197,-345.6294921855143
195.21208832779138,-346.48572380952106
195.76640536787778,-347.34195544825
196.32072239199346,-348.19818709739843
196.87503940496228,-349.05441875374805
197.4293564102261,-349.9106504150219
197.98367341032753,-350.76688207974456
198.5379904069337,-351.623113746644
199.09230740134421,-352.47934541499166
199.64662806962747,-353.3355747046823
200.20967410622737,-354.18605488265985
200.8003890809241,-355.0174971335569
201.4524639951198,-355.78096147767997
202.22943177078582,-356.44003751877773
203.1042758800409,-356.96219827575055
204.05374272562767,-357.33162546137805
205.05164748960047,-357.5368592257121
206.06988108711565,-357.57248089378
207.08186108045345,-357.4526085308383
208.0638212374278,-357.1804685320686
208.9907461587475,-356.75739303132156
209.83744652171666,-356.19065567588115
210.57995345420997,-355.4930088957941
211.18627628676202,-354.69678620109755
211.65969337669236,-353.79454514284373
211.98598885138185,-352.82926174483487
212.15487394618302,-351.8244382373155
212.16879826966715,-350.8054985918142
212.02729443481599,-349.7963642125262
211.73935965709407,-348.81877885672196
211.32196365925455,-347.88885156797807
